binance: 66696.02, kucoin: 66692.3, Time Diff : -0.538534, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -0.65056, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.01, kucoin: 66692.3, Time Diff : 0.087019, Price Diff : 3.709999999991851 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.01, kucoin: 66692.3, Time Diff : -0.113025, Price Diff : 3.709999999991851 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.01, kucoin: 66692.3, Time Diff : -0.113025, Price Diff : 3.709999999991851 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.01, kucoin: 66692.3, Time Diff : -0.216049, Price Diff : 3.709999999991851 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.01, kucoin: 66692.3, Time Diff : -0.338076, Price Diff : 3.709999999991851 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.01, kucoin: 66692.3, Time Diff : -0.338076, Price Diff : 3.709999999991851 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.01, kucoin: 66692.3, Time Diff : -0.338076, Price Diff : 3.709999999991851 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : 0.199044, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -0.011003, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -0.189042, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.01, kucoin: 66692.3, Time Diff : 0.125028, Price Diff : 3.709999999991851 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.01, kucoin: 66692.3, Time Diff : -0.018005, Price Diff : 3.709999999991851 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.01, kucoin: 66692.3, Time Diff : -0.237053, Price Diff : 3.709999999991851 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.01, kucoin: 66692.3, Time Diff : -0.327074, Price Diff : 3.709999999991851 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.01, kucoin: 66692.3, Time Diff : -0.4461, Price Diff : 3.709999999991851 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.01, kucoin: 66692.3, Time Diff : -0.4461, Price Diff : 3.709999999991851 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.01, kucoin: 66692.3, Time Diff : -0.568128, Price Diff : 3.709999999991851 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.01, kucoin: 66692.3, Time Diff : -0.94725, Price Diff : 3.709999999991851 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.01, kucoin: 66692.3, Time Diff : -0.94725, Price Diff : 3.709999999991851 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.01, kucoin: 66692.3, Time Diff : -1.164392, Price Diff : 3.709999999991851 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.01, kucoin: 66692.3, Time Diff : -1.332429, Price Diff : 3.709999999991851 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.01, kucoin: 66692.3, Time Diff : -1.453457, Price Diff : 3.709999999991851 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : 0.184041, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -0.032007, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -0.147033, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -0.147033, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -0.264059, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -0.381085, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -0.590132, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -0.691155, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -0.691155, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -0.691155, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -0.793178, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -0.904203, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -1.119252, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -1.445323, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -1.548347, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -1.548347, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -1.683378, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -1.806404, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -1.948436, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -1.948436, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -2.061466, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -2.171486, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
